id,name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365
9217745,Artsy Loft In Prime Location,Brooklyn,Williamsburg,40.70521,-73.93623,Private room,50,1,2,0.04,0
36396086,Nice bedroom - 3 Stops to Times Square,Queens,Long Island City,40.75255,-73.93128,Private room,89,1,0,0.0,359
21589780,Beautiful Brooklyn 1 bedroom apartment,Brooklyn,Bedford-Stuyvesant,40.68969,-73.95195,Entire home/apt,150,2,21,1.38,48
27784542,Artistic Loft w Fireplace & Manhattan Skyline,Brooklyn,Columbia St,40.68388,-74.00484,Entire home/apt,210,2,11,1.24,120
15144127,Sunny and Spacious Room in Sunset Park Apartment,Brooklyn,Sunset Park,40.64487,-74.00893,Private room,50,1,49,1.44,90
34486925,Nobel Expereices -  Central Park & Carnegie Hall,Manhattan,Midtown,40.76581,-73.9835,Private room,100,1,0,0.0,309
28185867,Zen & Cozy Room In Astoria,Queens,Ditmars Steinway,40.78569,-73.91522,Private room,42,3,11,1.14,244
29370077,"Large, Bright & Cozy Retreat in Bklyn.",Brooklyn,Crown Heights,40.67685,-73.93653,Private room,55,2,18,2.18,251
30824804,hip Bed-Stuy large one bedroom,Brooklyn,Bedford-Stuyvesant,40.68462,-73.95429,Entire home/apt,180,3,1,0.24,158
26594677,Wyndham Midtown 45 @ NYC,Manhattan,Midtown,40.75357,-73.97313,Private room,181,3,1,0.12,0
27115251,NYC Spacious 3 BR / Private Entrance + Backyard,Brooklyn,Williamsburg,40.71145,-73.95302,Entire home/apt,315,1,44,3.84,113
27250504,Exquisite Room--Just 15 minutes from JFK,Queens,Cambria Heights,40.69159,-73.73658,Private room,65,2,27,2.34,79
2695367,Bright spacious 3bd; near subways and bus,Manhattan,Washington Heights,40.84203,-73.93985,Private room,85,2,24,0.63,318
167222,CBG# 4Tiny room w/ huge window/AC,Brooklyn,Park Slope,40.6788,-73.97643,Private room,60,1,20,0.21,258
29183204,Brand new private room in new building w Roofdeck,Brooklyn,Bedford-Stuyvesant,40.6797,-73.94084,Private room,41,1,6,0.66,0
34329708,"Luxury apt with East River views in Greenpoint, NY",Brooklyn,Greenpoint,40.73033,-73.95799,Entire home/apt,200,2,1,1.0,0
34234982,NYC Manhattan Private Room,Manhattan,Harlem,40.81548,-73.94556,Private room,135,3,6,2.86,247
9862872,A cozy place in Bayridge,Brooklyn,Bay Ridge,40.63266,-74.0284,Private room,80,1,1,0.02,0
15629854,"Big Backyard! Entire 2 Story House, Near Train",Brooklyn,Bedford-Stuyvesant,40.69136,-73.92803,Entire home/apt,229,2,8,0.25,0
13109949,"Sunny, couple-friendly BedStuy Apartment",Brooklyn,Bedford-Stuyvesant,40.69375,-73.95208,Private room,50,1,2,0.05,0
5628539,3 B   GREAT 1BR APT IN NEW YORK CITY,Manhattan,Midtown,40.74197,-73.98373,Entire home/apt,209,30,14,0.28,0
526520,Large light-filled Apt in Brooklyn,Brooklyn,Prospect Heights,40.67786,-73.97166,Private room,60,2,0,0.0,0
34858480,"Beautiful 1BR, water view next to Madison Square",Manhattan,Chelsea,40.75295,-73.9955,Entire home/apt,250,6,1,1.0,3
33240867,"Comfort room in Downtown NYC, Chinatown, Soho W",Manhattan,Two Bridges,40.71241,-73.99458,Private room,85,1,15,4.17,356
17959888,South Bronx-Piano District artist Loft/,Bronx,Port Morris,40.81034,-73.93166,Shared room,165,2,20,0.85,15
31983211,Hip Harlem Apartment,Manhattan,Harlem,40.80902,-73.94186,Entire home/apt,175,4,6,1.33,0
20167609,Large Sunlit Private Room in WIlliamsburg,Brooklyn,Williamsburg,40.71272,-73.96378,Private room,68,1,1,0.04,0
21785426,Brooklyn Home with a Backyard!,Brooklyn,Bedford-Stuyvesant,40.68739,-73.95405,Entire home/apt,125,2,2,0.11,0
19892549,Central Harlem- 15 Min to Times Square,Manhattan,Harlem,40.80781,-73.95134,Entire home/apt,250,5,2,0.11,6
13148370,Beautiful Garden Level Apartment in Brooklyn,Brooklyn,Fort Greene,40.68457,-73.96969,Entire home/apt,225,2,11,0.3,0
23496215,Charming Studio,Manhattan,Midtown,40.74633,-73.98694,Entire home/apt,170,4,47,3.09,320
18728971,Huge Williamsburg Loft (true loft!),Brooklyn,Williamsburg,40.71432,-73.95629,Entire home/apt,155,2,2,0.08,0
22653378,"Cozy, Chic Private Room -- Steps Away From Metro!",Bronx,Longwood,40.81943,-73.90224,Private room,80,2,9,0.65,0
26104760,Private En-Suite Bedroom in charming BK Retreat,Brooklyn,Flatbush,40.65239,-73.96417,Private room,75,2,14,1.12,17
8761451,Chic Bachelorette Pad,Manhattan,Greenwich Village,40.73076,-73.99567,Entire home/apt,300,1,0,0.0,0
20803227,Central Park north,Manhattan,Harlem,40.80099,-73.95105,Entire home/apt,200,1,0,0.0,0
5365190,Amazing 2 BR Loft-Style Apt in South Williamsburg!,Brooklyn,Williamsburg,40.71186,-73.96115,Entire home/apt,195,1,0,0.0,50
31225319,Dominiques unique twin room*NYC-wifi* metro*safe,Bronx,Eastchester,40.88179,-73.83455,Private room,75,2,1,0.37,365
32162250,Lovely and Bright Astoria apartment,Queens,Astoria,40.75864,-73.92782,Entire home/apt,225,5,1,1.0,30
35407072,Brooklyn Apartment/ Guaranteed Perfect Stay,Brooklyn,Crown Heights,40.67585,-73.91808,Private room,30,1,1,0.88,34
30018456,COMFORTABLE PRIVATE ROOM IN FLATBUSH!,Brooklyn,Flatbush,40.64664,-73.95486,Private room,60,1,3,0.48,0
9383071,"Bright, Comfortable space in Historic Brownstone!",Brooklyn,Bedford-Stuyvesant,40.69329,-73.95069,Private room,50,3,6,0.14,10
16846462,Brooklyn Gem,Brooklyn,Bedford-Stuyvesant,40.68841,-73.95082,Entire home/apt,140,2,54,1.91,267
9461236,Artist & art filled apartment in williamsbourg,Brooklyn,Williamsburg,40.7121,-73.96101,Entire home/apt,145,10,18,0.43,157
14070671,"Independent Basement Apt.(2 bed  rooms, 1 Bath)",Queens,Jackson Heights,40.75479,-73.85776,Entire home/apt,69,2,177,5.13,105
28983189,PrivateRoom1/LGA&JFK&Citi field&法拉盛/BustoManhattan,Queens,Whitestone,40.78073,-73.8193,Private room,39,1,44,4.93,89
24698043,Your Best NY location,Manhattan,East Village,40.7232,-73.98758,Private room,150,2,3,0.21,0
28206615,法拉盛步行7号地铁7分钟左右单房(共用卫生间),Queens,Flushing,40.75539,-73.83571,Private room,56,1,19,2.0,45
18875740,Cozy Bedroom in the heart of Manhattan,Manhattan,Hell's Kitchen,40.76221,-73.98891,Private room,350,3,28,1.11,76
14453189,1BR Apartment,Manhattan,Chinatown,40.71539,-73.99092,Entire home/apt,170,4,0,0.0,0
16879258,Gorgeous and sunny 1 br in Little Italy/Nolita,Manhattan,Little Italy,40.71867,-73.99709,Entire home/apt,200,5,0,0.0,45
20725759,"Sunny & Modern Room in Brooklyn, NY",Brooklyn,Bedford-Stuyvesant,40.68763,-73.92706,Private room,30,2,9,0.4,0
1924645,Sunny Studio in Prime Williamsburg,Brooklyn,Williamsburg,40.7161,-73.95074,Entire home/apt,120,14,29,0.43,0
31416434,"Upscale Adorbable Room, Amazing",Manhattan,East Harlem,40.78953,-73.9432,Private room,65,1,4,0.7,69
10085478,Deluxe Brooklyn Loft,Brooklyn,Greenpoint,40.72845,-73.94477,Entire home/apt,129,3,16,0.37,71
2022958,Elegant 1BR @ Columbus Circle,Manhattan,Hell's Kitchen,40.76709,-73.98577,Entire home/apt,250,3,16,0.24,0
7561257,"Beautiful, private 1BR in large shared apartment.",Queens,Astoria,40.76254,-73.91415,Private room,89,2,7,0.15,0
6655786,"Sunny, modern 1 bedroom condo",Brooklyn,Prospect Heights,40.67904,-73.967,Entire home/apt,165,2,13,0.27,0
23056637,A Cozy Artsy Apartment in the heart of Sunnyside,Queens,Sunnyside,40.7437,-73.91983,Entire home/apt,100,3,0,0.0,0
17249755,Bedstuy/Bushwick - Fully Renovated One Bedroom,Brooklyn,Bedford-Stuyvesant,40.69,-73.93783,Entire home/apt,100,4,77,2.66,100
2793004,Sunny Brooklyn Heights Apartment,Brooklyn,Brooklyn Heights,40.69297,-73.99758,Entire home/apt,200,5,42,0.67,15
8054277,Modern Condo in Heart of Harlem,Manhattan,Harlem,40.80025,-73.95519,Entire home/apt,295,3,32,0.7,0
13398348,Your Own Apartment corner of Bedford and Grand!,Brooklyn,Williamsburg,40.7157,-73.95983,Entire home/apt,125,3,97,2.65,216
20263109,Modern Studio Loft in the heart of Sea Port,Manhattan,Financial District,40.70676,-74.00612,Entire home/apt,200,3,14,0.61,10
16272419,Harlem Parkside - 1 cozy bedroom,Manhattan,Harlem,40.82098,-73.94214,Private room,100,2,5,0.55,135
159913,"Chelsea living, 2BR best location",Manhattan,Chelsea,40.74346,-73.99882,Private room,150,2,37,1.79,0
9575567,20 Minutes to Manhattan,Brooklyn,Flatbush,40.65221,-73.96289,Private room,55,14,5,0.24,21
11451660,Great apartment -North Williamsburg,Brooklyn,Greenpoint,40.72306,-73.94786,Entire home/apt,140,2,43,1.06,0
33011581,Clean and warm place,Queens,East Elmhurst,40.76247,-73.86092,Private room,55,2,16,4.36,158
13578708,Modern Skyscraper in the Upper Westside Manhattan,Manhattan,Upper West Side,40.7751,-73.98148,Entire home/apt,300,2,15,0.41,3
12086985,"Private room in sunny, modern Bushwick apartment!",Brooklyn,Bushwick,40.70045,-73.91673,Private room,91,2,30,0.86,0
30639972,Prime Doorman Elevator! Huge One bedroom UN 5239,Manhattan,Midtown,40.75501,-73.96594,Entire home/apt,220,30,0,0.0,342
21751907,"Room in Brooklyn, 5 min to N and R train",Brooklyn,Sunset Park,40.64736,-74.0106,Private room,40,5,3,0.16,0
24968602,Brooklyn room in the perfect location.,Brooklyn,Williamsburg,40.71486,-73.95705,Private room,75,2,8,0.58,0
6598376,Spacious Room in Adorable Apartment,Brooklyn,Bedford-Stuyvesant,40.69224,-73.95865,Private room,45,14,0,0.0,0
8974316,"Great room in Upper Manhattan, New York!!!",Manhattan,Harlem,40.82325,-73.94444,Private room,47,14,19,0.54,210
30293230,"The best location in Williamsburg, private room!",Brooklyn,Williamsburg,40.70916,-73.96252,Private room,70,4,13,1.85,280
26334347,"1BR in Newly Renovated Apartment - Rm A, Bushwick!",Brooklyn,Williamsburg,40.70456,-73.9314,Private room,51,1,12,1.14,352
23714915,Grad Pad Oasis,Brooklyn,Flatbush,40.64135,-73.96811,Private room,44,30,1,0.06,0
27111588,"Artsy 1 bedroom UES apt, minutes from Central Park",Manhattan,Upper East Side,40.77093,-73.95485,Entire home/apt,86,3,12,1.08,0
11535506,Bright bedroom in Soho / roof access,Manhattan,SoHo,40.72705,-74.00314,Private room,190,2,53,1.42,38
20500896,Charming little apartment with back garden C.Park,Manhattan,East Harlem,40.79099,-73.945,Entire home/apt,400,1,0,0.0,364
16252722,Sunny large loft&rooftop in Williamsburg,Brooklyn,Williamsburg,40.71606,-73.95135,Private room,85,2,4,0.13,0
22037715,Cozy artistic 3 bedroom home 15-20mins from jfk,Queens,St. Albans,40.69863,-73.74941,Entire home/apt,250,3,39,2.12,347
2431784,Newly renovated 1BD on UWS,Manhattan,Upper West Side,40.7809,-73.98215,Entire home/apt,220,5,0,0.0,0
16480673,Charming 1 Bdr Apt in the Heart of West Village,Manhattan,West Village,40.73409,-74.00621,Entire home/apt,190,2,24,0.78,0
13868137,FEMALE ONLY,Brooklyn,Sunset Park,40.64025,-74.01735,Private room,25,4,2,0.06,0
17682843,"Astoria close to JFK,Laguardia airport, Manhattan",Queens,Astoria,40.76505,-73.90918,Private room,80,1,161,5.74,365
16407427,Bronx Cozy Spacious Room close to NYC Subway,Bronx,Longwood,40.82441,-73.89454,Private room,50,3,61,2.17,22
27627991,Cozy clean Studio Apartment in Luxury Building,Brooklyn,Bushwick,40.69616,-73.92905,Entire home/apt,160,5,0,0.0,0
21091355,Comfortable and lovely furnished studio apartment,Manhattan,Upper East Side,40.76139,-73.96222,Entire home/apt,80,30,4,0.26,272
5414178,Master bedroom in prime Brooklyn,Brooklyn,Prospect Heights,40.6769,-73.96485,Private room,150,1,2,0.04,0
6738207,Heart of Lower East Side,Manhattan,Lower East Side,40.71937,-73.99098,Entire home/apt,120,1,11,0.27,0
35602997,Large 2bed apt Southside Williamsburg walkup,Brooklyn,Williamsburg,40.71269,-73.95902,Entire home/apt,185,1,2,2.0,130
33375762,Nice Apartment in Brooklyn,Brooklyn,Williamsburg,40.70429,-73.94894,Private room,150,1,0,0.0,89
21797820,"Loft w/ brick&beam, deep soak tub, rainfall shower",Brooklyn,Williamsburg,40.71989,-73.95837,Entire home/apt,350,175,5,0.26,362
7645359,Old World Charm in Hip Brooklyn,Brooklyn,Clinton Hill,40.68864,-73.96759,Entire home/apt,175,30,7,0.17,27
3911453,"Sweet Studio Near Subway, LGA, and Central Park",Manhattan,East Harlem,40.79332,-73.94105,Shared room,45,1,6,0.21,0
16568275,"BEST DEAL, PERFECT LOCATION in Downtown, Manhattan",Manhattan,Greenwich Village,40.73083,-73.9943,Private room,69,4,0,0.0,0
4157064,16' x 11' Furnished BR with Balcony,Brooklyn,Sunset Park,40.64076,-74.0224,Private room,35,6,1,0.02,0
19458462,Roof Deck Apartment in Trendy Part of Brooklyn,Brooklyn,Clinton Hill,40.68689,-73.95982,Entire home/apt,210,7,7,0.3,50
1745658,1 Bedroom in Greenwich Village,Manhattan,Greenwich Village,40.73236,-73.9992,Entire home/apt,260,5,13,0.21,167
35754565,Bright private bedroom 25 min from Manhattan,Brooklyn,Crown Heights,40.67631,-73.92912,Private room,58,1,2,2.0,363
6516344,Beautiful Spacious 1 Bed in Hip Harlem Neighborhd,Manhattan,Harlem,40.81698,-73.95259,Entire home/apt,115,3,71,1.43,4
13428478,Casa De Grattan,Brooklyn,Williamsburg,40.70624,-73.92861,Shared room,60,2,0,0.0,0
19314050,Split 1BR immaculate luxury apt Ft Green,Brooklyn,Clinton Hill,40.68284,-73.96677,Entire home/apt,130,7,3,0.13,189
11718329,Luxury Bright NYC Apartment,Manhattan,Upper West Side,40.79469,-73.96575,Private room,40,1,0,0.0,0
33446373,large room in a 4 bedroom (2bath) apartment,Brooklyn,Greenpoint,40.73354,-73.95719,Private room,65,1,1,0.35,0
8275346,Brooklyn Apt,Brooklyn,Borough Park,40.64077,-73.99268,Private room,52,2,6,2.09,90
18917771,Roomy! Clean! 2 Bedroom in Bensonhurst- Sleeps 9,Brooklyn,Bensonhurst,40.60683,-73.99743,Entire home/apt,123,2,62,2.48,131
22046354,Master Bedroom in Upper West Side Duplex,Manhattan,Upper West Side,40.78313,-73.97555,Private room,58,3,2,0.1,0
27506090,Private room by Time Square,Manhattan,Hell's Kitchen,40.75478,-73.99604,Private room,100,2,0,0.0,0
34423018,cozy and extremely convenient apartment,Manhattan,Kips Bay,40.74079,-73.97965,Entire home/apt,134,30,0,0.0,90
34718633,Mott Haven Dorm CC,Bronx,Port Morris,40.80838,-73.93091,Shared room,28,1,3,1.7,363
8145339,Chelsea 2-Bedroom Doorman Apt NEW,Manhattan,Chelsea,40.74318,-73.9982,Entire home/apt,129,1,6,0.13,0
17045913,Live Like a Local In GREENPOINT,Brooklyn,Greenpoint,40.73076,-73.95575,Entire home/apt,20,4,17,0.58,0
5270589,"Large, Furnished East Village Room",Manhattan,East Village,40.72787,-73.98969,Private room,115,1,0,0.0,0
13094690,"Sunny, Bushwick Apartment",Brooklyn,Bushwick,40.69819,-73.9334,Private room,40,2,1,0.04,0
3829261,Beautiful Terrace Room,Brooklyn,Canarsie,40.63881,-73.91751,Private room,40,3,41,0.7,278
34489729,One Bedroom Suite,Manhattan,Theater District,40.76134,-73.98456,Private room,100,1,0,0.0,232
34467399,Sunny Quiet Bedroom Two Express Stops to Manhattan,Brooklyn,Sunset Park,40.64836,-74.00076,Private room,70,1,2,1.3,361
17790958,Room in SOHO! On Broome Street,Manhattan,Nolita,40.72196,-73.99664,Private room,120,6,47,2.54,40
32826893,Charming bedroom in the heart of Flatiron,Manhattan,Flatiron District,40.73885,-73.98786,Private room,99,1,2,1.13,13
36450283,Cozy SunDrenched 1 BR close to Transportation!,Manhattan,Washington Heights,40.83734,-73.94326,Entire home/apt,90,4,0,0.0,83
3678796,beautiful brownstone,Brooklyn,Bedford-Stuyvesant,40.68138,-73.95018,Entire home/apt,99,2,216,3.61,321
6799999,[305] 5 min WALK to Times Square!,Manhattan,Hell's Kitchen,40.76036,-73.99073,Private room,165,1,153,3.16,271
33668282,Contemporary Brooklyn Lifestyle Apt /JFK Airport 2,Brooklyn,East New York,40.66089,-73.89376,Private room,65,2,1,1.0,349
5195409,Upper West Nest,Manhattan,Upper West Side,40.79148,-73.97828,Entire home/apt,158,100,2,0.04,290
14196798,Brooklyn (G)reenery,Brooklyn,Bedford-Stuyvesant,40.69484,-73.94616,Private room,89,2,1,0.04,365
27362309,Not available,Brooklyn,Bedford-Stuyvesant,40.69974,-73.94658,Private room,50,400,0,0.0,90
30823061,2BED in Williamsburg With Private Patio!,Brooklyn,Williamsburg,40.70709,-73.9506,Entire home/apt,250,3,2,0.31,10
11966139,Quiet Chelsea One Bedroom,Manhattan,Chelsea,40.73911,-74.00047,Entire home/apt,225,30,87,2.17,280
21199630,Updated 1 Bedroom Best Location Modern Finishes,Manhattan,Upper East Side,40.7717,-73.96116,Entire home/apt,125,30,5,0.26,347
23465498,Nice Bedroom C in Bushwick,Brooklyn,Bedford-Stuyvesant,40.67913,-73.90665,Private room,43,1,33,2.04,170
12452110,Traveller's Flat – Hell's Kitchen,Manhattan,Hell's Kitchen,40.76386,-73.99707,Entire home/apt,148,4,104,2.7,145
7023636,"Safe,quiet,cozy,Washington Hts Apt",Manhattan,Washington Heights,40.84454,-73.94188,Private room,70,1,0,0.0,0
17023591,Warm and Cozy.,Queens,Fresh Meadows,40.74202,-73.78821,Private room,40,1,18,0.61,0
20401541,Modern Apartment in east village,Manhattan,East Village,40.72311,-73.98161,Entire home/apt,174,2,22,0.98,0
25229392,Luxury Couple’s Retreat by The Park with Doorman,Manhattan,East Harlem,40.79938,-73.94698,Private room,99,2,52,3.96,42
19117903,Private BR w Balcony in Greenwich Village,Manhattan,Greenwich Village,40.73123,-73.99374,Private room,119,60,2,0.08,0
10017458,Murray Hill 2 Bedroom Townhouse,Manhattan,Kips Bay,40.74495,-73.97627,Entire home/apt,150,30,4,0.11,156
15554154,Pvt room W/AC/Heater 9pm-9am 12mintoNY&10mintoLGA,Queens,Long Island City,40.74364,-73.94676,Private room,55,14,20,0.61,2
21276361,Clean&bright 1 bedroom apt in the middle of Soho!,Manhattan,SoHo,40.72655,-74.00466,Entire home/apt,200,2,0,0.0,0
4929917,"Huge, Cozy 1BR in the ❤️️ of Harlem",Manhattan,Harlem,40.81405,-73.95285,Entire home/apt,125,1,31,0.57,188
3120723,Charming Private Studio in LES,Manhattan,Lower East Side,40.72165,-73.98573,Entire home/apt,160,2,6,0.1,0
19945408,Amazing Condo with the Terrace step at Time Sq/55B,Manhattan,Hell's Kitchen,40.76245,-73.99235,Entire home/apt,160,30,4,0.32,339
28032779,The Sweet Suite,Queens,Springfield Gardens,40.66207,-73.74986,Entire home/apt,101,1,32,4.4,135
27931134,NEW Bohemian Brooklyn 1 Bed,Brooklyn,Flatbush,40.63847,-73.95693,Entire home/apt,195,2,0,0.0,30
19769403,AMAZING 2 bedroom in the heart of Chelsea!,Manhattan,Chelsea,40.74204,-73.99899,Entire home/apt,275,3,20,0.86,106
9678870,Sunny Heart of Park Slope 1 Bedroom,Brooklyn,Park Slope,40.67632,-73.98116,Entire home/apt,160,4,0,0.0,0
30756898,Lux renovated room 19mins ride to Grand Central,Queens,Woodside,40.74491,-73.90824,Private room,40,30,1,0.28,247
16885058,Charming Apartment,Brooklyn,Bushwick,40.70097,-73.9381,Entire home/apt,68,3,0,0.0,0
8045552,"A Gem Studio Apartment 
Astoria,NYC",Queens,Astoria,40.76762,-73.90727,Entire home/apt,87,3,151,3.32,210
7482792,Prospect Heights BK Studio,Brooklyn,Crown Heights,40.68073,-73.96369,Entire home/apt,105,2,15,0.31,0
16725576,"Room with the balcony, fits 3!",Manhattan,East Harlem,40.79501,-73.94448,Private room,99,1,109,3.61,168
2619549,"Charming, Modern 2BR | Central Park",Manhattan,Upper East Side,40.77265,-73.9574,Entire home/apt,145,30,1,0.11,329
25448758,Zen Artist Duplex with Private Garden,Brooklyn,Williamsburg,40.7066,-73.94595,Private room,95,3,14,1.07,180
14689860,Sunny 1Bedroom in the ❤ of the city,Manhattan,Kips Bay,40.74207,-73.9824,Entire home/apt,250,1,13,0.37,0
3971526,"Sunny, Spacious Room in Brooklyn!",Brooklyn,Flatbush,40.63762,-73.96155,Private room,65,1,0,0.0,0
35669975,Diamond place ✿✿ to rest in NYC center,Manhattan,Midtown,40.75855,-73.96661,Entire home/apt,300,30,0,0.0,155
2089492,Sunny 1 Bedroom Apt in Williamsburg,Brooklyn,Williamsburg,40.71371,-73.96236,Entire home/apt,225,2,28,0.55,0
7955889,"Gorgeous, clean, room for rent.",Manhattan,Harlem,40.82036,-73.94219,Private room,73,1,10,0.29,365
20353880,Spacious Home In South Brooklyn,Brooklyn,Columbia St,40.68181,-74.00462,Private room,63,1,51,2.89,6
13298526,AC room in a Huge Lux Greenpoint Loft,Brooklyn,Greenpoint,40.73052,-73.95876,Private room,80,2,2,0.05,0
10253315,15 Mins to Times Square & Manhattan-3 Bedroom Apt.,Queens,Sunnyside,40.7388,-73.92327,Entire home/apt,204,4,188,4.49,0
2922197,Furnished privte room,Brooklyn,Greenpoint,40.73026,-73.95513,Private room,65,1,56,1.06,269
7238562,"Lovely Williamsburg, BK apartment",Brooklyn,Williamsburg,40.71133,-73.96533,Entire home/apt,200,4,0,0.0,0
18505594,"Cozy, Light-Filled Room in Brooklyn",Brooklyn,Crown Heights,40.66998,-73.9396,Private room,44,3,104,4.0,0
27385914,LUXURY STUDIO IN HELL'S KITCHEN-DOORMAN/GYM,Manhattan,Hell's Kitchen,40.76029,-73.99811,Entire home/apt,300,30,0,0.0,365
19363728,Private Room in Great East Village Apartment!,Manhattan,East Village,40.72036,-73.97889,Private room,50,1,2,0.08,0
33138360,New Luxury Brooklyn Apartment Near Manhattan,Brooklyn,Crown Heights,40.6704,-73.95038,Entire home/apt,95,2,7,2.5,0
21747137,"Private Room & Bath - Modern Bldg, S. W'Burg, BK",Brooklyn,Williamsburg,40.70719,-73.95412,Private room,140,1,12,0.85,156
2153435,The best Williamsburg has to offer!,Brooklyn,Williamsburg,40.71587,-73.96351,Entire home/apt,320,2,172,2.99,330
35005373,Amazing 3 Bed on Park Ave with Washer/Dryer #6114,Manhattan,Murray Hill,40.74892,-73.98155,Entire home/apt,350,30,0,0.0,312
35598116,Best Value ❤ Memorable Vacation in NYC,Manhattan,Midtown,40.76537,-73.98375,Entire home/apt,320,1,7,7.0,121
4052514,Wow!  Two Bedroom Apartment in Safe Neighborhood!,Brooklyn,Windsor Terrace,40.6501,-73.97985,Entire home/apt,149,4,143,2.62,254
20799506,BunkBeds 5 min to NYC 900Mb Full Closet,Queens,Astoria,40.75713,-73.91334,Private room,99,3,1,0.05,328
10142056,Authentic studio-UES (30 days MIN),Manhattan,Upper East Side,40.77349,-73.95225,Entire home/apt,99,30,7,0.18,327
177495,"PRIME, Luxury, Spacious 2 Bedroom Apt in Chelsea",Manhattan,Chelsea,40.73939,-73.99612,Entire home/apt,429,10,18,0.9,0
5085803,Beautiful Studio in the Upper East (30 DAYS MIN),Manhattan,Upper East Side,40.78151,-73.94775,Entire home/apt,99,30,12,0.29,208
26947508,CLASSIC 1BR IN WEST 15TH STREET-CHELSEA,Manhattan,Chelsea,40.74037,-74.00015,Entire home/apt,210,30,0,0.0,364
4636643,"Sunny, Spacious 1 Bdrm in E. Vil.",Manhattan,East Village,40.72639,-73.98827,Entire home/apt,125,1,8,0.15,0
19790344,Spacious 1BR on the border of West Village/Chelsea,Manhattan,Chelsea,40.73881,-73.99741,Entire home/apt,200,2,24,1.14,20
35678627,Private Large Bedroom Apt w/ Bathroom (NO KITCHEN),Brooklyn,Bay Ridge,40.6346,-74.03022,Private room,99,2,1,1.0,169
3272628,cozy harlem getaway,Manhattan,Harlem,40.80407,-73.94603,Entire home/apt,80,3,12,0.25,0
26084814,Large bedroom in a lovely flat in perfect location,Manhattan,Harlem,40.80372,-73.95266,Private room,82,2,33,2.75,2
12566262,2 bed apt: heart of Times Square,Manhattan,Hell's Kitchen,40.75756,-73.99318,Entire home/apt,200,1,0,0.0,0
14351693,"Private room Bushwick, BK!",Brooklyn,Bushwick,40.68876,-73.90578,Private room,75,1,24,0.69,250
34176229,***Awesome bedroom in the heart of  Manhattan***,Manhattan,Hell's Kitchen,40.76691,-73.98719,Private room,200,2,0,0.0,0
25255214,"Brooklyn Duplex Townhouse, Deck & Garden",Brooklyn,Sunset Park,40.65986,-73.99684,Entire home/apt,260,4,2,0.18,3
21440393,Peaceful and Spacious ENTIRE Sunlit Apartment,Brooklyn,Crown Heights,40.67506,-73.94828,Entire home/apt,110,3,20,1.0,0
7243708,Spacious sunny room in Clinton Hill,Brooklyn,Clinton Hill,40.69158,-73.96699,Private room,65,2,6,0.12,0
27600209,Modern studio in Harlem,Manhattan,Harlem,40.81709,-73.94217,Entire home/apt,100,5,10,0.92,177
728409,Huge Room in South Williamsburg,Brooklyn,Williamsburg,40.70061,-73.9552,Private room,65,2,164,2.07,0
31172584,Williamsburg  Duplex Loft of Lorimer L,Brooklyn,Williamsburg,40.71462,-73.95278,Entire home/apt,180,3,2,0.41,24
14933521,Sunny 1 Bedroom in Harlem,Manhattan,Harlem,40.81949,-73.94621,Entire home/apt,129,3,67,1.96,0
22339572,*Tr)  Charming Private Room 20 min to manhattan,Brooklyn,Bushwick,40.68822,-73.91639,Private room,64,2,46,2.67,352
24289926,Comfortable and spacious bedroom in midtown east,Manhattan,Midtown,40.75628,-73.96918,Private room,130,2,2,0.13,0
13841569,The Parachute Loft Bedrm 2,Brooklyn,Coney Island,40.57476,-74.00101,Private room,95,1,41,1.33,158
17187785,Private room in bustling East Village,Manhattan,East Village,40.72537,-73.97878,Private room,65,2,147,5.07,18
9193390,Luxury stay near Lincoln Center NYC,Manhattan,Upper West Side,40.77616,-73.98974,Private room,300,1,0,0.0,0
36448400,Central East Village Apartment,Manhattan,East Village,40.72626,-73.98729,Private room,80,3,0,0.0,18
32122767,Private Room New York 1 (4R),Manhattan,Harlem,40.80618,-73.94288,Private room,53,30,0,0.0,241
14716403,Large room in Bushwick Loft!,Brooklyn,Williamsburg,40.70525,-73.93281,Private room,80,1,16,0.51,0
13187991,Cheap West Village Apartment,Manhattan,West Village,40.73011,-74.00267,Private room,55,1,7,0.19,0
13387572,RENOVATED STUDIO FOR 2~EAST 60TH STREET,Manhattan,Upper East Side,40.76113,-73.96092,Entire home/apt,139,30,0,0.0,362
29592296,Brick Studio with Great wide Street View,Manhattan,Midtown,40.74749,-73.98816,Entire home/apt,260,2,20,3.23,242
5334478,One Bedroom Apartment in Chelsea,Manhattan,Chelsea,40.74326,-74.00004,Entire home/apt,199,2,98,1.88,33
20045444,A Lovely getaway apt in upper Manhattan!!,Manhattan,Washington Heights,40.85497,-73.93469,Entire home/apt,99,3,11,0.47,0
35874052,Cozy room with Queen Bed close to Columbia Uni,Manhattan,Morningside Heights,40.80413,-73.96556,Private room,49,30,0,0.0,32
25752683,Chelsea Studio Apt,Manhattan,Chelsea,40.74016,-73.99902,Entire home/apt,199,2,1,0.1,0
4866867,"Brooklyn.  Room,  private bath & private entrance",Brooklyn,Sunset Park,40.64605,-74.00338,Private room,70,22,16,0.29,173
4137415,Private room overlooking yard in prime Bushwick,Brooklyn,Bushwick,40.70495,-73.9209,Private room,37,1,202,3.74,73
